protein,ADOL,AGED,CHLD,INFT,MDAG
pdz_domain-containing_protein_gipc1,0.014085622853637129,0.032606901650539186,0.0,0.009516199831286197,0.030778873566037288
"acyl-coenzyme_a_synthetase_acsm1,_mitochondrial",0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
brain_and_acute_leukemia_cytoplasmic_protein,0.008890727241735511,0.008336971718414523,0.0,0.0,0.008078703803138984
hypoxia-inducible_factor_3-alpha,0.0177846134167008,0.008336248016989985,0.014459379183988305,0.0,0.012804296851000353
thrombomodulin,0.07516302885207021,0.10506055151976637,0.06616378625753205,0.059489604502654926,0.11516690037481409
sorcin,0.04135687399978687,0.03604089753922114,0.04072305699738382,0.030127010726164877,0.03800785403837306
potassium_channel_subfamily_k_member_9,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
sedoheptulokinase,0.008890228696473155,0.0,0.01445982358135001,0.015091416653159627,0.0
bombesin_receptor_subtype-3,0.00887829793598156,0.042511281103014865,0.0,0.015069879700734421,0.04397543155217315
tissue_factor_pathway_inhibitor_2,0.04444013645964954,0.06421157765952505,0.03601839446444256,0.048473970468357754,0.06376250115593278
alpha-sarcoglycan,0.06494971597358364,0.02926476144205537,0.07356194166033005,0.05247398734201754,0.04228693539213554
ankyrin-3,0.032905919467078715,0.02988233489456403,0.02116083157312212,0.024595299303141093,0.04050897264931164
metabotropic_glutamate_receptor_8,0.008888488742996428,0.026436989434292537,0.009120217839060099,0.009518256157196071,0.026850853154814128
fukutin-related_protein,0.0442004509856068,0.023320681614084043,0.04623206116513238,0.03891409997242451,0.03750035247070923
xaa-pro_dipeptidase,0.06333987329002413,0.06160664470596818,0.07373761961157564,0.05918645922747577,0.07472896857215977
contactin-1,0.03182869962192306,0.04652466252393681,0.009098073119025236,0.02667273578374875,0.045053791043517304
rab11_family-interacting_protein_5,0.0,0.0,0.009122622981627181,0.0,0.0
myocyte-specific_enhancer_factor_2c,0.00889083895370241,0.0,0.0,0.0,0.0
3-hydroxybutyrate_dehydrogenase_type_2,0.008890615468158603,0.008336866906611819,0.0,0.0,0.012805247452088496
interleukin_enhancer-binding_factor_2,0.008890615468158603,0.008336866906611819,0.0,0.0,0.012805247452088496
chordin,0.024939388462367394,0.04101981459260817,0.018221608219967836,0.02208491051447999,0.038040789268021465
bone_morphogenetic_protein_5,0.028161704936323688,0.03776893095397161,0.027345520765028768,0.015068953523869876,0.04121811122413876
cadherin-related_family_member_2,0.0,0.019360916400312272,0.0,0.0,0.018760557492822228
arachidonate_5-lipoxygenase,0.0576000051773621,0.07077987982971749,0.052535916624144335,0.042454519623364745,0.0807667632002586
eukaryotic_translation_initiation_factor_4e-binding_protein_3,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
xaa-pro_aminopeptidase_1,0.0,0.0,0.0,0.0,0.008078829764618557
non-lysosomal_glucosylceramidase,0.0,0.008336403665199906,0.009121893119550055,0.015091234611914797,0.01615911431893088
leukocyte_elastase_inhibitor,0.02298062838590572,0.01666684108263717,0.02117695693053854,0.009514666754273633,0.036093131941013955
heat_shock_protein_beta-2,0.0,0.023413837343001672,0.0,0.0,0.020887918677586825
"very_long-chain_specific_acyl-coa_dehydrogenase,_mitochondrial",0.05345694630131458,0.028205978728247063,0.06453761355047354,0.07762138345295239,0.04362953175537524
syntaxin-binding_protein_5,0.0,0.013214079493394157,0.0,0.009520024887673194,0.018762333134737148
protein_disulfide-isomerase,0.035442022676612894,0.048713338675386006,0.03362354321575764,0.037987835610366213,0.051435273163943925
free_fatty_acid_receptor_1,0.008888439338774402,0.023412588852959385,0.0,0.0,0.02685561010046385
eukaryotic_translation_initiation_factor_3_subunit_a,0.00887185868699274,0.045355037431682885,0.009103154225906634,0.009500447828071917,0.04946334320986226
reticulocalbin-2,0.0,0.0,0.0,0.0,0.008078829764618557
stabilin-1,0.017767768307986615,0.038798740737145926,0.009113082954410576,0.03161257742371443,0.03495105970361287
d(1a)_dopamine_receptor,0.0407875932264674,0.0435228920752353,0.032626254531411075,0.024518570491914544,0.049205254109700905
"glutamate_receptor_ionotropic,_kainate_2",0.03775493656948635,0.040110687336967675,0.04616561439554291,0.028499897031178487,0.04184000383223665
phosphatidylcholine_translocator_abcb4,0.020628678241481922,0.030868815648180035,0.0273648054850209,0.028567462398375147,0.03305669268325303
metastasis_suppressor_protein_1,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
major_centromere_autoantigen_b,0.03941388141789829,0.053531177944203825,0.030066528016549698,0.026503788825312874,0.06137150417006055
"fatty_acid-binding_protein,_epidermal",0.014022304729233088,0.05317857547905264,0.014388006056561728,0.01895085027651868,0.053381532458611596
lim_homeobox_transcription_factor_1-beta,0.00889053085582394,0.008336787564323845,0.009122313191192204,0.0,0.012805125584048343
interleukin-34,0.0,0.06059003528355621,0.0,0.0,0.06388800860161499
prostaglandin-h2_d-isomerase,0.05290066319636529,0.05806801813932511,0.052130847044983566,0.04135945879378832,0.060019047957148186
gamma-synuclein,0.033761304318810914,0.05036529111449231,0.030207558099993446,0.04111926970254161,0.04666256330802495
morc_family_cw-type_zinc_finger_protein_3,0.008890108113190619,0.008336391152052685,0.018248963949739943,0.0,0.012804516703364256
zonadhesin,0.0,0.008336944023571395,0.0,0.009520621631149358,0.008078676966244
secreted_frizzled-related_protein_2,0.026638082136620507,0.041801704120336465,0.018207661820123427,0.0,0.04458844598298043
protein_s100-a1,0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
a_disintegrin_and_metalloproteinase_with_thrombospondin_motifs_1,0.03757182903191484,0.05650830997354374,0.00905171044342088,0.0,0.058648358373134306
histone_deacetylase_5,0.008889151516067418,0.0264354023892529,0.0,0.0,0.026847949611994326
cold-inducible_rna-binding_protein,0.0,0.027715144800877337,0.0,0.0,0.029926691894732387
creb-regulated_transcription_coactivator_1,0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
serine/threonine-protein_kinase_ulk3,0.0,0.0,0.009122622981627181,0.0,0.0
delta-like_protein_3,0.014064043413139774,0.043885206770248486,0.009103714578377392,0.015061160083947454,0.04557696718068003
vascular_endothelial_growth_factor_receptor_2,0.06881155735680204,0.10204332803549133,0.06315260826903517,0.0691454265543414,0.107563860777479
cysteine-rich_hydrophobic_domain-containing_protein_2,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
adenine_phosphoribosyltransferase,0.044022584667118406,0.041595369810966856,0.05240414382734224,0.04629161688001153,0.0465836033854429
filensin,0.01777389973005378,0.029902306242768285,0.021177072277116037,0.019034638597628488,0.033054589924960937
heat_shock-related_70_kda_protein_2,0.0,0.01667642762849582,0.0,0.0,0.016159343315783982
junctophilin-3,0.017781046557629545,0.01667253545143002,0.014456479229595216,0.009517917521540884,0.026856078896863672
aldo-keto_reductase_family_1_member_b15,0.0,0.0,0.0,0.009520741257340384,0.0
alpha-synuclein,0.05040297532022361,0.1265865257574862,0.04746775313421058,0.04629736225045205,0.10527924350836904
bromodomain-containing_protein_2,0.008890702810023778,0.0,0.009122489628357872,0.0,0.008078681602867043
oligodendrocyte_transcription_factor_1,0.0,0.008336944023571395,0.0,0.009520621631149358,0.008078676966244
nectin-4,0.0,0.0435066258834118,0.023544369405829775,0.0,0.04910981017921484
solute_carrier_organic_anion_transporter_family_member_1a2,0.008889038675136381,0.028857908774030078,0.009120782108314197,0.0,0.020885708311081864
regulator_of_g-protein_signaling_17,0.014081760636642675,0.03722000159931288,0.0,0.0,0.03971958381610118
dysferlin,0.07749656947694537,0.05923850377488219,0.06883692883988674,0.04623668986926227,0.07241939289373156
ras-related_protein_rab-11a,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
suppressor_of_cytokine_signaling_6,0.0346850095720067,0.024939806866093525,0.04188625042457803,0.048327906567754354,0.03797469891589746
interferon_regulatory_factor_5,0.033832278489216376,0.04177050182046996,0.02555620417772822,0.01504688652814023,0.04678517198864845
sterol_o-acyltransferase_2,0.030755637939794665,0.030853791646193895,0.03155940253498441,0.009512818514649746,0.03659662936161394
interleukin-22,0.07738934869340959,0.09339425636669031,0.06253738249735212,0.05053050219961025,0.11193954672099743
peroxisomal_bifunctional_enzyme,0.0,0.013211397871106001,0.0,0.03021479939953372,0.012801964757561292
s_phase_cyclin_a-associated_protein_in_the_endoplasmic_reticulum,0.008890754337113872,0.0,0.009122542498795114,0.0,0.0
protein_lin-28_homolog_b,0.03288792333703695,0.04565722817651832,0.0,0.0,0.04043977557092386
histone_h1t,0.0,0.0,0.0,0.0,0.008078829764618557
"pou_domain,_class_3,_transcription_factor_2",0.02062713179990098,0.02989726563343506,0.023568208627031153,0.015073595315221896,0.03937271175257791
segment_polarity_protein_dishevelled_homolog_dvl-1,0.0,0.01667495366415126,0.0,0.0,0.02424482610590767
sodium_channel_subunit_beta-1,0.008890702810023778,0.0,0.009122489628357872,0.0,0.008078681602867043
angiopoietin-2,0.06528211191253386,0.11541940227685903,0.06097368387304905,0.06385806994016051,0.12132615974552452
tnf_receptor-associated_factor_6,0.02063589520030702,0.03412962503688786,0.014448884062757173,0.009512916983693548,0.0323476538841835
glucose-6-phosphatase_2,0.020643202845105596,0.008333147192035314,0.025621514132937038,0.02462058526514754,0.020882214399042597
serine/threonine-protein_kinase_plk2,0.014091619354854043,0.01936234318232199,0.0,0.0,0.01615853236101779
dual_specificity_protein_phosphatase_16,0.0,0.008336693421609769,0.009122210177973282,0.015091759152488544,0.0
protein_lin-28_homolog_a,0.0,0.0,0.0,0.0,0.008078829764618557
transcriptional_enhancer_factor_tef-4,0.0,0.008337093589256286,0.0,0.0,0.0
four_and_a_half_lim_domains_protein_5,0.0,0.0,0.018246626634349866,0.022114732173342165,0.008077680464182746
solute_carrier_family_22_member_4,0.0,0.0,0.009122622981627181,0.0,0.0
cathepsin_g,0.06090036382948185,0.06490848935313623,0.0546664445221211,0.04370100030109519,0.07057615259511496
microfibrillar-associated_protein_2,0.014087038300475209,0.025019062677402996,0.018242234992769297,0.015085433739715073,0.029914898084232103
phosphoserine_aminotransferase,0.01408598239146001,0.01935459781133283,0.025618402173256113,0.024617112225322094,0.02561762597484336
interferon-induced_protein_with_tetratricopeptide_repeats_2,0.0,0.008336759870704197,0.009122282888168425,0.009520411332295734,0.01280508304724688
protein_s100-a11,0.017781668176782946,0.023413971639861662,0.009120212192883337,0.0,0.02268654379630227
dedicator_of_cytokinesis_protein_3,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
signaling_lymphocytic_activation_molecule,0.022974554564139795,0.027699050403602495,0.027372378086811873,0.009511490746699667,0.03497835363086397
cancer/testis_antigen_1,0.008890646366557002,0.0,0.00912243171337058,0.009520566652752083,0.0
galectin-9,0.04737138600805186,0.06817311834951491,0.031912808184708145,0.0,0.07641529129797808
catenin_delta-1,0.027960796788078033,0.05838895302499135,0.014333347009003301,0.014959415689288292,0.058972135542666414
programmed_cell_death_protein_4,0.0,0.01936210834129734,0.0,0.0,0.02088936915022958
kinesin-like_protein_kif2c,0.0,0.023413665829829768,0.0,0.0,0.026856666996286548
rac-alpha_serine/threonine-protein_kinase,0.048391383138145984,0.0650703301790747,0.04199098642774605,0.0415719923762934,0.07059115222583466
78_kda_glucose-regulated_protein,0.03183338159724366,0.0442491756629593,0.014415644948146922,0.018988975444304647,0.04562090005633732
cystatin-c,0.08763158245545663,0.1527477079025589,0.07797563877515643,0.06686939767492114,0.15025661635348336
myotubularin-related_protein_3,0.0,0.00833699234126106,0.0,0.00952067680897472,0.0
mitotic_checkpoint_serine/threonine-protein_kinase_bub1_beta,0.017778937375383334,0.025014965568390748,0.01824259853712234,0.0,0.0299112080991371
g1/s-specific_cyclin-e1,0.0,0.0,0.0,0.0,0.008078829764618557
steroid_receptor_rna_activator_1,0.0,0.008337093589256286,0.0,0.0,0.0
dna-binding_protein_ikaros,0.008890646366557002,0.0,0.00912243171337058,0.009520566652752083,0.0
cd177_antigen,0.044425049530135007,0.05402141527065802,0.03548170752047488,0.032781374109348616,0.05338992473816476
fermitin_family_homolog_2,0.026600816148823786,0.04880815042569857,0.0,0.0,0.052599148422210966
achaete-scute_homolog_1,0.024914613963849183,0.04650837094655811,0.027326349815646116,0.024568516241317614,0.044758785048812914
orexin,0.08106994483682575,0.08691979420630727,0.07797436699441926,0.061612169052823795,0.10160803504340894
complement_factor_h,0.05482295305645734,0.07702368360204406,0.06071915851778999,0.05556474333993945,0.07246411794162236
x-ray_repair_cross-complementing_protein_5,0.008890615468158603,0.008336866906611819,0.0,0.0,0.012805247452088496
cytoplasmic_dynein_2_heavy_chain_1,0.008890538483812079,0.0,0.009122321018047311,0.0150906566091697,0.0
calpain-3,0.06008399133173757,0.040871417803558394,0.061646115526033884,0.038432560560181975,0.057670140602831425
lathosterol_oxidase,0.00889035496706449,0.0,0.014460028958572185,0.01509034511080265,0.0
interleukin-32,0.054924155533394095,0.06759835254658002,0.04532960957956719,0.043680879973003496,0.07694902055223757
serine/threonine-protein_kinase_3,0.0,0.019360321974106608,0.009121703576832164,0.0,0.020887818384807515
cytochrome_p450_3a4,0.05206613453449138,0.06099530274576065,0.043672501564005796,0.038248175624074,0.06653820056610793
phospholipid_transfer_protein,0.024763896399558144,0.052402384564900914,0.014335345077813547,0.0,0.05909372759949894
forkhead_box_protein_p1,0.01777778021467153,0.027714211000150365,0.009118218058300378,0.0,0.02898682520282888
"pou_domain,_class_5,_transcription_factor_1",0.06308829496441758,0.06965932269566887,0.06489444323670072,0.05288964318181901,0.07566700450441437
nebulin-related-anchoring_protein,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
nadh-ubiquinone_oxidoreductase_chain_5,0.008889883544559128,0.008336180570591947,0.009121649004071596,0.019046430165843082,0.012804193254790135
calcium/calmodulin-dependent_protein_kinase_type_1d,0.0,0.0,0.0,0.0,0.018760090966195773
histone_h4,0.03890758198217155,0.04908538241939973,0.03928541403054884,0.037940201042910106,0.054246960235252197
rna-binding_protein_8a,0.008890646366557002,0.0,0.00912243171337058,0.009520566652752083,0.0
potassium_voltage-gated_channel_subfamily_h_member_2,0.042184575558434564,0.052371817475420045,0.041731380072278265,0.038780151445831176,0.0532259881061437
integrin_beta-6,0.0,0.0,0.009122622981627181,0.0,0.0
nucleolar_and_spindle-associated_protein_1,0.008890727241735511,0.008336971718414523,0.0,0.0,0.008078703803138984
prostacyclin_receptor,0.037107313098633105,0.035440866182351136,0.0,0.024574105072343828,0.042567391287102734
camp-dependent_protein_kinase_inhibitor_alpha,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
s-methylmethionine--homocysteine_s-methyltransferase_bhmt2,0.0,0.0,0.0,0.009520741257340384,0.0
protein_themis,0.0,0.0,0.009122512194247862,0.009520650646097334,0.0
target_of_rapamycin_complex_subunit_lst8,0.017784145385081315,0.008336028634787605,0.0,0.0,0.020889435068970213
proteasome_subunit_alpha_type-6,0.008889781242745831,0.013213545581427942,0.0,0.0,0.02268985675634369
sparc-like_protein_1,0.008887534715193112,0.013210206399798247,0.014455441861219866,0.009517234534592318,0.03496633007105207
astrotactin-2,0.00889053085582394,0.008336787564323845,0.009122313191192204,0.0,0.012805125584048343
stromal_cell-derived_factor_1,0.07344561507296615,0.1011528489558063,0.0665958217426971,0.0637615439922649,0.10778811293745434
probable_hydrolase_pnkd,0.020646651957033992,0.01321109639583853,0.02118565528299491,0.0,0.024245870697025326
serine_protease_hepsin,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
limbic_system-associated_membrane_protein,0.04276665061674539,0.046485698324684625,0.040668224912242354,0.009484218312125333,0.04575066361231225
sodium/potassium-transporting_atpase_subunit_alpha-3,0.0,0.0,0.0,0.0,0.008078829764618557
pdz_and_lim_domain_protein_3,0.0,0.0,0.0,0.0,0.008078829764618557
"alkaline_phosphatase,_tissue-nonspecific_isozyme",0.04747550994121649,0.04651862843724942,0.06642845006125815,0.07456201667594464,0.05388180965322881
40s_ribosomal_protein_s3,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
dysbindin,0.05028855868692229,0.05966699309649757,0.04087456577396093,0.026387552882158417,0.06437816382153706
calpain-5,0.0,0.0,0.0,0.0,0.008078829764618557
cartilage_acidic_protein_1,0.00888912934403966,0.016674330286232206,0.014458035501112163,0.0,0.024248587293628655
